City,State,ID
Brinkley,AR,5
Brinklow,MD,2
Brinnon,WA,6
Brisbane,CA,93
Bristol,CT,13
Bristol,FL,12
Bristol,IL,1
Bristol,IN,1
Bristol,NH,4
Bristol,PA,57
Bristol,RI,2
Bristol,TN,8
Bristol,VA,47
Bristol,WI,2
Bristolville,OH,3
Bristow,IN,1
Bristow,OK,7
Bristow,VA,5
Broad Brook,CT,1
Broad Run,VA,8
Broadalbin,NY,1
Broadbent,OR,1
Broadlands,VA,1
Broadview,IL,1
Broadview Heights,OH,8
Broadway,NC,1
Broadway,VA,31
Brockport,NY,99
Brockport,PA,3
Brockton,MA,75
Brockway,PA,1
Brodhead,WI,1
Brodheadsville,PA,1
Brodnax,VA,26
Brogan,OR,3
Brogue,PA,4
Broken Arrow,OK,136
Bromley,KY,2
Bronson,FL,5
Bronx,NY,2519
Bronxville,NY,94
Brook Park,MN,4
Brooker,FL,1
Brookeville,MD,3
Brookfield,CT,2
Brookfield,IL,5
Brookfield,MA,2
Brookfield,OH,3
Brookfield,WI,104
Brookhaven,GA,5
Brookhaven,MS,4
Brookhaven,NY,8
Brookhaven,PA,2
Brookings,OR,84
Brookland,AR,1
Brooklawn,NJ,2
Brooklet,GA,6
Brookline,MA,17
Brookline,MO,4
Brookline,NH,1
Brookline,PA,1
Brookline,VT,2
Brooklyn,CT,4
Brooklyn,IA,5
Brooklyn,MD,52
Brooklyn,MI,5
Brooklyn,MS,8
Brooklyn,NY,2021
Brooklyn,WI,1
Brooklyn Heights,OH,1
Brookneal,VA,3
Brookpark,OH,33
Brooks,CA,8
Brooks,GA,5
Brooks,KY,1
Brookshire,TX,57
Brookston,IN,5
Brooksville,FL,359
Brooksville,MS,1
Brooktondale,NY,1
Brookville,IN,2
Brookville,OH,54
Brookville,PA,8
Brookwood,AL,30
Broomall,PA,34
Broomfield,CO,366
Brooten,MN,2
Brothers,OR,43
Broussard,LA,176
Browerville,MN,2
Browns Mills,NJ,5
Browns Summit,NC,12
Browns Valley,CA,13
Brownsboro,AL,11
Brownsburg,IN,155
Brownstown,IL,2
Brownsville,CA,8
Brownsville,MN,2
Brownsville,OR,4
Brownsville,PA,8
Brownsville,TN,4
Brownsville,TX,5
Brownton,MN,5
Broxton,GA,1
Bruce,WI,2
Bruce Twp,MI,1
Bruceton,TN,3
Bruceton Mills,WV,3
Bruceville,TX,2
Brundidge,AL,2
Brunson,SC,7
Brunswick,GA,62
Brunswick,ME,17
Brunswick,OH,13
Brush,CO,6
Brush Prairie,WA,6
Brushton,NY,1
Brutus,MI,1
Bryan,TX,8
Bryans Road,MD,1
Bryant,AR,1
Bryant,IN,1
Bryant Pond,ME,2
Bryantown,MD,1
Bryceville,FL,2
Bryn Athyn,PA,5
Bryn Mawr,PA,79
Bryson City,NC,1
Buchanan,GA,2
Buchanan,MI,3
Buchanan,NY,1
Buchanan,VA,61
Buckatunna,MS,2
Buckeye,AZ,212
Buckeye Lake,OH,1
Buckfield,ME,1
Buckhead,GA,12
Buckingham,VA,6
Buckley,WA,15
Buckner,KY,7
Bucksport,ME,1
Bucyrus,KS,4
Buda,TX,112
Budd Lake,NJ,29
Buellton,CA,11
Buena,NJ,5
Buena Park,CA,365
Buena Vista,CO,3
Buena Vista,GA,1
Buena Vista,VA,8
Buffalo,MN,23
Buffalo,NY,1371
Buffalo,SC,14
Buffalo,TX,5
Buffalo,WY,2
Buffalo Grove,IL,201
Buffalo Junction,VA,6
Buffalo Lake,MN,1
Buffalo Valley,TN,7
Buford,GA,166
Buford,WY,1
Buhl,AL,5
Buhl,ID,1
Bulger,PA,4
Bull Valley,IL,1
Bullhead City,AZ,24
Bulls Gap,TN,9
Bulverde,TX,1
Buncombe,IL,3
Bunker Hill,IN,1
Bunker Hill,KS,2
Bunker Hill,WV,4
Bunkie,LA,3
Bunnell,FL,12
Bunnlevel,NC,1
Burbank,CA,544
Burbank,IL,9
Burbank,OH,1
Burbank,WA,1
Burdett,NY,2
Burgaw,NC,9
Burgettstown,PA,6
Burien,WA,6
Burkburnett,TX,1
Burke,VA,13
Burkeville,VA,23
Burleson,TX,54
Burley,ID,1
Burlingame,CA,169
Burlington,CO,2
Burlington,CT,6
Burlington,IA,1
Burlington,IN,1
Burlington,KY,14
Burlington,MA,136
Burlington,NC,86
Burlington,NJ,67
Burlington,VT,4
Burlington,WA,73
Burlington,WI,7
Burnet,TX,10
Burney,CA,5
Burnham,ME,1
Burns,OR,56
Burns,TN,11
Burnsville,MN,428
Burnsville,WV,2
Burnt Hills,NY,2
Burnt Ranch,CA,5
Burr Hill,VA,1
Burr Oak,MI,2
Burr Ridge,IL,21
Burt,MI,2
Burt,NY,1
Burton,MI,563
Burton,OH,21
Burtonsville,MD,13
Bushnell,FL,38
Bushnell,NE,5
Buskirk,NY,1
Butler,GA,1
Butler,IN,2
Butler,MO,2
Butler,NJ,4
Butler,PA,32
Butner,NC,8
Butte City,CA,4
Butte Falls,OR,9
Butterfield,MN,3
Buttonwillow,CA,40
Buxton,OR,25
Buzzards Bay,MA,28
Byers,CO,5
Byers,TX,1
Byesville,OH,1
Byfield,MA,11
Byhalia,MS,9
Byram,MS,25
Byram Township,NJ,2
Byrdstown,TN,1
Byromville,GA,9
Byron,CA,71
Byron,GA,31
Byron,IL,2
Byron,MI,22
Byron,MN,2
Byron Center,MI,35
Caballo,NM,7
Cabin John,MD,37
Cable,WI,2
Cabot,AR,14
Cabot,PA,2
Caddo,OK,1
Caddo,TX,1
Caddo Mills,TX,1
Cades,SC,21
Cadet,MO,2
Cadillac,MI,5
Cadiz,KY,3
Cadiz,OH,5
Cadott,WI,4
Cadyville,NY,1
Cairo,GA,2
Cairo,NY,7
Cairo,WV,5
Calabasas,CA,262
Calamus,IA,1
Caldwell,ID,15
Caldwell,OH,3
Caldwell,WV,3
Caledonia,IL,10
Caledonia,MI,24
Caledonia,MN,3
Caledonia,NY,2
Caledonia,OH,1
Caledonia,WI,40
Calera,AL,58
Calhan,CO,5
Calhoun,GA,47
Calhoun,TN,17
Calhoun Falls,SC,18
Caliente,CA,12
Caliente,NV,4
California,KY,1
California,MD,3
California City,CA,1
California Hot Springs,CA,7
Calimesa,CA,12
Calistoga,CA,98
Callahan,CA,1
Callahan,FL,18
Callao,VA,1
Callaway,VA,1
Calpine,CA,10
Calumet,IL,1
Calumet,OK,5
Calumet City,IL,35
Calumet Park,IL,10
Calverton,NY,11
Camak,GA,7
Camano Island,WA,4
Camarillo,CA,225
Camas,WA,9
Camas Valley,OR,38
Cambria,CA,18
Cambria Heights,NY,39
Cambridge,IA,28
Cambridge,MA,75
Cambridge,MD,8
Cambridge,MN,13
Cambridge,NY,1
Cambridge,OH,11
Cambridge,VT,1
Cambridge,WI,14
Cambridge City,IN,67
Cambridge Springs,PA,2
Camby,IN,29
Camden,AL,1
Camden,AR,2
Camden,ME,2
Camden,NJ,150
Camden,NY,23
Camden,OH,4
Camden,SC,259
Camden,TN,2
Camden Wyoming,DE,3
Camdenton,MO,3
Cameron,MO,5
Cameron,NC,2
Cameron,SC,23
Cameron,WV,1
Cameron Park,CA,22
Camilla,GA,5
Camillus,NY,3
Camino,CA,19
Cammal,PA,1
Camp Creek,WV,4
Camp Dennison,OH,1
Camp Douglas,WI,8
Camp Hill,PA,86
Camp Pendleton,CA,71
Camp Sherman,OR,59
Camp Verde,AZ,14
Campbell,CA,125
Campbell,MN,2
Campbell,NY,2
Campbell,OH,1
Campbell,TX,1
Campbell Hall,NY,1
Campbellsburg,KY,4
Campbellsport,WI,1
Campbellton,FL,16
Campbellton,TX,3
Campo,CO,4
Campobello,SC,102
Campton,KY,2
Campton,NH,9
Camptonville,CA,14
Cana,VA,9
Canaan,NH,2
Canaan,NY,24
Canajoharie,NY,29
Canal Point,FL,3
Canal Winchester,OH,56
Canandaigua,NY,1
Canastota,NY,52
Canby,CA,1
Canby,OR,35
Candia,NH,11
Candler,NC,28
Candor,NY,2
Caneyville,KY,1
Cannon Beach,OR,5
Cannon Falls,MN,22
Canoga Park,CA,20
Canon City,CO,16
Canonsburg,PA,27
Canterbury,CT,1
Canterbury,NH,39
Cantil,CA,6
Canton,GA,88
Canton,MA,54
Canton,MI,133
Canton,MN,1
Canton,MS,12
Canton,NC,32
Canton,NY,2
Canton,OH,44
Canton,PA,1
Canton,TX,5
Cantonment,FL,66
Cantua Creek,CA,4
Canyon,MN,6
Canyon,TX,1
Canyon City,OR,18
Canyon Country,CA,236
Canyonville,OR,30
Capac,MI,2
Capay,CA,5
Cape Canaveral,FL,2
Cape Charles,VA,11
Cape Coral,FL,67
Cape Girardeau,MO,5
Cape May,NJ,5
Cape May Court House,NJ,54
Cape Neddick,ME,10
Capistrano Beach,CA,41
Capitan,NM,1
Capitol Heights,MD,58
Capitola,CA,47
Capron,IL,1
Capron,VA,6
Captiva,FL,1
Carbon,IN,1
Carbon Hill,AL,2
Carbonado,WA,2
Carbondale,CO,4
Carbondale,PA,1
Cardiff By the Sea,CA,107
Carencro,LA,118
Caret,VA,3
Carey,OH,1
Carl Junction,MO,1
Carle Place,NY,12
Carleton,MI,16
Carlin,NV,17
Carlisle,AR,3
Carlisle,IA,8
Carlisle,PA,96
Carlisle,SC,22
Carlos,MN,1
Carlotta,CA,3
Carlsbad,CA,264
Carlsbad,NM,3
Carlstadt,NJ,24
Carlton,MN,12
Carlton,OR,21
Carmel,CA,117
Carmel,IN,25
Carmel,ME,2
Carmel,NY,101
Carmel Valley,CA,17
Carmichael,CA,214
Carmichaels,PA,1
Carnation,WA,14
Carnegie,PA,95
Carnelian Bay,CA,7
Carnesville,GA,19
Carol Stream,IL,290
Carpentersville,IL,1
Carpinteria,CA,92
Carr,CO,14
Carrabelle,FL,1
Carrier Mills,IL,2
Carriere,MS,4
Carrizo Springs,TX,1
Carrizozo,NM,1
Carroll,OH,8
Carrollton,AL,2
Carrollton,GA,8
Carrollton,KY,1
Carrollton,OH,2
Carrollton,TX,407
Carrollton,VA,22
Carson,CA,539
Carson,VA,10
Carson City,NV,212
Carter Lake,IA,2
Carteret,NJ,75
Cartersville,GA,97
Cartersville,VA,1
Carterville,IL,2
Carthage,AR,1
Carthage,IL,1
Carthage,MO,3
Carthage,NC,14
Caruthers,CA,33
Carver,MA,9
Carver,MN,2
Cary,IL,1
Cary,NC,670
Caryville,FL,19
Caryville,TN,37
Casa Blanca,NM,8
Casa Grande,AZ,69
Casar,NC,2
Cascade,CO,8
Cascade,IA,3
Cascade,ID,3
Cascade,MT,1
Cascade,VA,5
Cascade Locks,OR,88
Cascadia,OR,4
Casco,MI,6
Casey,IA,1
Casey,IL,6
Caseyville,IL,15
Cashton,WI,2
Casmalia,CA,16
Caspar,CA,2
Casper,WY,3
Cass Lake,MN,5
Cassadaga,NY,1
Cassatt,SC,36
Cassel,CA,4
Casselberry,FL,17
Cassville,NY,1
Cassville,PA,1
Castaic,CA,283
Castalia,OH,7
Castalian Springs,TN,1
Castle,OK,1
Castle Creek,NY,5
Castle Hayne,NC,16
Castle Rock,CO,242
Castle Rock,WA,16
Castleberry,AL,7
Castleton,VT,1
Castleton On Hudson,NY,20
Castleton on Hudson,NY,39
Castlewood,VA,1
Castro Valley,CA,556
Castroville,CA,110
Cat Spring,TX,1
Cataldo,ID,8
Cataula,GA,2
Catawba,NC,4
Catawba,SC,47
Catawissa,MO,1
Catheys Valley,CA,9
Cathlamet,WA,3
Catlett,VA,5
Catlettsburg,KY,3
Cato,NY,1
Catonsville,MD,138
Catoosa,OK,37
Catskill,NY,65
Cave City,KY,3
Cave Creek,AZ,22
Cave Junction,OR,42
Cave Spring,GA,1
Cayce,SC,22
Cayucos,CA,13
Cayuga,IN,1
Cazadero,CA,15
Cecil,AL,5
Cecil,OH,2
Cecil,WI,1
Cecilia,KY,1
Cecilton,MD,2
Cedar Bluff,VA,3
Cedar City,UT,108
Cedar Creek,TX,8
Cedar Falls,IA,2
Cedar Glen,CA,7
Cedar Grove,IN,1
Cedar Grove,NJ,1
Cedar Grove,TN,1
Cedar Grove,WI,2
Cedar Grove,WV,3
Cedar Hill,MO,4
Cedar Hill,TN,15
Cedar Hill,TX,17
Cedar Key,FL,1
Cedar Knolls,NJ,16
Cedar Lake,IN,2
Cedar Park,TX,132
Cedar Rapids,IA,103
Cedar Springs,MI,10
Cedar Valley,UT,16
Cedarhurst,NY,3
Cedarpines Park,CA,13
Cedartown,GA,9
Cedarville,OH,6
Celina,OH,2
Celina,TN,4
Celina,TX,1
Cement City,MI,2
Centennial,CO,22
Center Barnstead,NH,5
Center City,MN,3
Center Cross,VA,1
Center Harbor,NH,3
Center Hill,FL,4
Center Line,MI,28
Center Moriches,NY,9
Center Point,AL,2
Center Point,IA,2
Center Tuftonboro,NH,1
Center Valley,PA,26
Centerbrook,CT,3
Centerburg,OH,3
Centereach,NY,20
Centerport,NY,1
Centerview,MO,1
Centerville,GA,3
Centerville,IN,50
Centerville,MA,3
Centerville,OH,3
Centerville,PA,1
Centerville,UT,96
Centerville,WA,1
Central,SC,88
Central,UT,1
Central City,CO,3
Central City,IA,3
Central Contra Costa,CA,9
Central Falls,RI,6
Central Islip,NY,45
Central Jefferson,KY,1
Central Point,OR,195
Central Square,NY,3
Central Valley,NY,120
Centralia,IL,10
Centralia,WA,19
Centre,AL,1
Centre Hall,PA,15
Centreville,AL,11
Centreville,MD,5
Centreville,MI,1
Centreville,VA,334
Centuria,WI,1
Century,FL,6
Ceres,CA,127
Cerritos,CA,926
Chadbourn,NC,2
Chadds Ford,PA,8
Chadwicks,NY,2
Chaffee,NY,4
Chagrin Falls,OH,27
Chalfont,PA,19
Challenge,CA,2
Chalmers,IN,4
Chambers,AZ,21
Chambersburg,PA,56
Champaign,IL,12
Champions Gate,FL,1
Champlain,NY,3
Champlain,VA,4
Champlin,MN,25
Chandler,AZ,956
Chandler,IN,1
Chandler,MN,1
Chandler,OK,1
Chanhassen,MN,39
Channahon,IL,16
Channelview,TX,86
Chantilly,VA,137
Chanute,KS,3
Chapel Hill,NC,63
Chapin,SC,242
Chaplin,CT,4
Chapmanville,WV,2
Chappaqua,NY,63
Chappell,NE,3
Chappells,SC,17
Chardon,OH,41
Chariton,IA,1
Charleroi,PA,20
Charles City,IA,4
Charles City,VA,21
Charleston,AR,3
Charleston,ME,1
Charleston,MO,1
Charleston,SC,898
Charleston,TN,14
Charleston,WV,105
Charleston AFB,SC,1
Charleston Afb,SC,1
Charlestown,IN,2
Charlestown,MA,71
Charlestown,NH,1
Charlestown,RI,1
Charlevoix,MI,2
Charlo,MT,1
Charlotte,MI,46
Charlotte,NC,25125
Charlotte,VT,1
Charlotte Court House,VA,5
Charlotte Hall,MD,5
Charlottesville,IN,3
Charlottesville,VA,256
Charlton,MA,22
Chase,MI,1
Chase City,VA,12
Chaska,MN,47
Chassell,MI,8
Chateaugay,NY,3
Chatfield,MN,3
Chatham,MA,3
Chatham,NJ,6
Chatham,NY,15
Chatham,VA,10
Chatsworth,CA,155
Chatsworth,GA,10
Chatsworth,NJ,5
Chattahoochee,FL,53
Chattanooga,TN,1257
Chattaroy,WA,1
Chauncey,GA,1
Chauvin,LA,1
Chazy,NY,1
Chebanse,IL,1
Cheboygan,MI,1
Checotah,OK,1
Chehalis,WA,55
Chelmsford,MA,202
Chelsea,AL,41
Chelsea,MA,99
Chelsea,ME,2
Chelsea,MI,16
Chelsea,OK,1
Cheltenham,MD,2
Cheltenham,PA,37
Chemult,OR,79
Chenango Forks,NY,1
Cheney,WA,14
Cheneyville,LA,5
Cheraw,SC,61
Cherokee,AL,4
Cherry Hill,NJ,206
Cherry Tree,PA,6
Cherry Valley,IL,13
Cherry Valley,MA,2
Cherryville,NC,2
Cherryville,PA,4
Chesaning,MI,6
Chesapeake,VA,523
Chesapeake Beach,MD,1
Cheshire,CT,21
Cheshire,OR,3
Chesnee,SC,142
Chester,CA,8
Chester,CT,5
Chester,IL,1
Chester,MD,5
Chester,NH,4
Chester,NJ,4
Chester,NY,11
Chester,PA,108
Chester,SC,149
Chester,VA,226
Chester,VT,2
Chester Springs,PA,3
Chesterfield,MI,4
Chesterfield,MO,140
Chesterfield,NH,10
Chesterfield,NJ,7
Chesterfield,SC,31
Chesterfield,VA,92
Chesterland,OH,14
Chesterton,IN,26
Chestertown,MD,7
Chestertown,NY,20
Chestnut Hill,MA,16
Chestnutridge,MO,3
Cheswick,PA,9
Cheverly,MD,4
Chevy Chase,MD,90
Chewelah,WA,2
Cheyenne,WY,20
Chicago,IL,4383
Chicago Heights,IL,24
Chicago Ridge,IL,14
Chichester,NH,3
Chickamauga,GA,3
Chickasaw,AL,1
Chico,CA,155
Chicopee,MA,13
Chicora,PA,2
Chiefland,FL,3
Chilcoot,CA,2
Childress,TX,1
Chilhowie,VA,5
Chili,WI,2
Chillicothe,IL,1
Chillicothe,OH,19
Chiloquin,OR,148
Chimacum,WA,2
China Grove,NC,82
Chino,CA,378
Chino Hills,CA,74
Chino Valley,AZ,5
Chipley,FL,52
Chippewa Falls,WI,19
Chisago City,MN,15
Chisholm,MN,5
Choctaw,OK,88
Choteau,MT,1
Choudrant,LA,4
Chouteau,OK,5
Chowchilla,CA,73
Christiana,PA,4
Christiana,TN,5
Christiansburg,VA,72
Christmas,FL,48
Chualar,CA,1
Chuckey,TN,12
Chugwater,WY,4
Chula,GA,6
Chula Vista,CA,149
Chuluota,FL,1
Chunchula,AL,11
Chunky,MS,2
Church Creek,MD,1
Church Hill,MD,2
Church Point,LA,1
Church Road,VA,7
Church View,VA,1
Churchton,MD,1
Churchville,MD,12
Churchville,NY,59
Churchville,VA,7
Churubusco,IN,3
Cibola,AZ,8
Cicero,IL,7
Cicero,NY,22
Cimarron,CO,4
Cimarron,KS,1
Cincinnati,OH,2633
Cinnaminson,NJ,2
Circle Pines,MN,115
Circleville,OH,17
Cisco,IL,1
Cisco,TX,7
Citra,FL,4
Citronelle,AL,9
Citrus Heights,CA,127
Citrus Springs,FL,5
City Of Industry,CA,111
Clackamas,OR,127
Clairton,PA,14
Clallam Bay,WA,1
Clancy,MT,2
Clanton,AL,397
Clara City,MN,4
Clare,IL,1
Clare,MI,4
Claremont,CA,293
Claremont,MN,4
Claremont,NC,9
Claremont,NH,3
Claremore,OK,42
Clarence,NY,5
Clarendon,NC,1
Clarendon,TX,1
Clarendon Hills,IL,67
Claridge,PA,1
Clarion,PA,6
Clark,NJ,92
Clarkdale,AZ,2
Clarkesville,GA,23
Clarklake,MI,8
Clarks Grove,MN,17
Clarks Hill,IN,1
Clarks Hill,SC,6
Clarks Summit,PA,7
Clarksboro,NJ,5
Clarksburg,CA,13
Clarksburg,MD,94
Clarksburg,WV,5
Clarkson,KY,1
Clarkston,GA,115
Clarkston,MI,134
Clarksville,AR,2
Clarksville,IN,49
Clarksville,MD,12
Clarksville,MI,12
Clarksville,OH,2
Clarksville,TN,39
Clarksville,TX,2
Clarksville,VA,9
Clatskanie,OR,105
Claverack,NY,3
Clawson,MI,2
Claxton,GA,5
Clay,NY,1
Clay City,KY,1
Claymont,DE,77
Claysville,PA,7
Clayton,CA,26
Clayton,GA,2
Clayton,IN,50
Clayton,MO,4
Clayton,NC,157
Clayton,NJ,1
Clayton,OH,46
Clayton,WA,2
Clayville,NY,3
Cle Elum,WA,77
Clear Brook,VA,32
Clear Lake,IA,9
Clear Lake,MN,9
Clear Spring,MD,16
Clearbrook,MN,1
Clearfield,PA,53
Clearfield,UT,197
Clearlake,CA,7
Clearlake Oaks,CA,28
Clearwater,FL,898
Clearwater,MN,41
Clearwater Beach,FL,18
Clearwater Beach,MD,1
Clementon,NJ,35
Clements,MD,2
Clemmons,NC,25
Clemons,NY,6
Clemson,SC,38
Clendenin,WV,3
Cleona,PA,2
Clermont,FL,102
Clermont,GA,2
Cleveland,AL,23
Cleveland,GA,14
Cleveland,NC,2
Cleveland,NY,8
Cleveland,OH,1765
Cleveland,OK,2
Cleveland,SC,23
Cleveland,TN,36
Cleveland,TX,11
Cleveland,WI,6
Cleves,OH,76
Clewiston,FL,18
Cliffwood,NJ,2
Clifton,AZ,7
Clifton,CO,1
Clifton,NJ,260
Clifton,VA,3
Clifton Forge,VA,12
Clifton Heights,PA,1
Clifton Park,NY,259
Clifton Springs,NY,3
Climax,MI,11
Climax,NC,1
Clinchco,VA,1
Clint,TX,6
Clinton,CT,3
Clinton,LA,2
Clinton,MA,5
Clinton,MD,40
Clinton,ME,1
Clinton,MI,3
Clinton,MS,12
Clinton,MT,3
Clinton,NC,6
Clinton,NJ,37
Clinton,NY,19
Clinton,OK,1
Clinton,PA,5
Clinton,SC,257
Clinton,TN,13
Clinton,WA,4
Clinton,WI,6
Clinton Corners,NY,33
Clinton Township,MI,119
Clintondale,NY,2
Clintonville,WI,3
Clintwood,VA,1
Clio,AL,2
Clio,CA,2
Clio,MI,392
Clio,SC,15
Clitherall,MN,1
Clive,IA,34
Cloquet,MN,5
Closter,NJ,4
Cloudcroft,NM,3
Clover,SC,229
Clover,VA,4
Cloverdale,CA,26
Cloverdale,IN,30
Cloverdale,OH,1
Cloverdale,OR,66
Cloverdale,VA,1
Clovis,CA,65
Clovis,NM,3
Clute,TX,4
Clyde,NC,32
Clyde,OH,5
Clyde,TX,4
Coahoma,TX,2
Coal Center,PA,2
Coal City,IL,3
Coal Hill,AR,1
Coal Township,PA,1
Coalinga,CA,91
Coalport,PA,1
Coalville,UT,105
Coarsegold,CA,67
Coatesville,IN,11
Coatesville,PA,19
Coats,NC,1
Cobb,CA,3
Cobbtown,GA,2
Cobleskill,NY,18
Cochise,AZ,2
Cochran,GA,5
Cochranton,PA,6
Cochranville,PA,1
Cockeysville,MD,41
Cocoa,FL,154
Cocoa Beach,FL,7
Cocoa Beach-Cape Canaveral,FL,1
Cocolalla,ID,3
Coconut Creek,FL,5
Coden,AL,4
Cody,WY,2
Coeburn,VA,4
Coeur D Alene,ID,27
Coeymans Hollow,NY,1
Coffeen,IL,1
Cogan Station,PA,2
Cohasset,MN,3
Cohocton,NY,2
Cohoes,NY,21
Cohutta,GA,1
Cokato,MN,2
Coker,AL,21
Colbert,WA,4
Colby,WI,1
Colchester,CT,14
Colchester,VT,2
Cold Brook,NY,2
Cold Spring,KY,1
Cold Spring,MN,7
Cold Spring,NY,15
Cold Spring Harbor,NY,2
Coldwater,MI,6
Coldwater,MS,11
Colebrook,NH,1
Coleman,MI,1
Coleman,TX,2
Coleman Falls,VA,2
Colerain,NC,1
Coleville,CA,12
Colfax,CA,58
Colfax,IA,8
Colfax,MO,1
Colfax,NC,63
Colgate,WI,3
College Corner,OH,1
College Park,MD,56
College Point,NY,8
Collegeville,PA,220
Colleyville,TX,1
Colliers,WV,1
Collierville,TN,28
Collingswood,NJ,13
Collins,GA,1
Collins,MO,1
Collins,MS,8
Collinston,UT,5
Collinsville,AL,1
Collinsville,IL,27
Collinsville,MS,1
Collinsville,OK,15
Collinsville,VA,7
Collyer,KS,2
Colma,CA,2
Colmar,PA,38
Colmesneil,TX,1
Colo,IA,1
Cologne,MN,9
Coloma,MI,12
Coloma,WI,3
Colona,IL,4
Colonia,NJ,35
Colonial Beach,VA,7
Colonial Heights,VA,134
Colonie,NY,1
Colorado City,CO,4
Colorado City,TX,2
Colorado Springs,CO,1686
Colquitt,GA,10
Colrain,MA,1
Colt,AR,1
Colton,CA,643
Colton,OR,10
Colts Neck,NJ,8
Columbia,CA,4
Columbia,CT,13
Columbia,IL,10
Columbia,MD,57
Columbia,MO,63
Columbia,MS,1
Columbia,NJ,47
Columbia,PA,86
Columbia,SC,6202
Columbia,TN,17
Columbia,VA,1
Columbia City,IN,4
Columbia City,OR,2
Columbia Station,OH,3
Columbiana,AL,15
Columbiana,OH,4
Columbiaville,MI,2
Columbus,GA,41
Columbus,IN,349
Columbus,MI,4
Columbus,MS,3
Columbus,MT,3
Columbus,NC,8
Columbus,NE,3
Columbus,NJ,63
Columbus,OH,3153
Columbus,TX,2
Columbus,WI,8
Columbus Grove,OH,1
Columbus Junction,IA,1
Colusa,CA,22
Comfort,TX,2
Commack,NY,84
Commerce,CA,53
Commerce,GA,47
Commerce City,CO,178
Como,MS,1
Comptche,CA,5
Compton,CA,677
Comstock Park,MI,17
Concho,AZ,4
Concord,CA,590
Concord,GA,1
Concord,MA,53
Concord,MI,2
Concord,NC,149
Concord,NH,105
Concord,VA,9
Concordia,MO,6
Concrete,WA,7
Condon,OR,9
Conemaugh,PA,1
Conestoga,PA,3
Conewango Valley,NY,1
Confluence,PA,1
Congers,NY,7
Congress,AZ,19
Conifer,CO,10
Conklin,NY,1
Conley,GA,59
Conneaut Lake,PA,3
Conneautville,PA,2
Connellsville,PA,2
Connelly Springs,NC,23
Conner,MT,1
Connersville,IN,9
Conover,NC,20
Conowingo,MD,6
Conroe,TX,160
Conservation,FL,42
Conshohocken,PA,372
Constantine,MI,17
Continental,OH,1
Continental Divide,NM,5
Contoocook,NH,23
Convent,LA,2
Converse,TX,30
Convoy,OH,4
Conway,AR,2
Conway,MO,3
Conway,NH,1
Conway,PA,1
Conway,SC,767
Conyers,GA,85
Cook,MN,3
Cookeville,TN,45
Cooksville,MD,6
Cookville,TX,1
Cool,CA,16
Cool Ridge,WV,2
Coolidge,AZ,38
Coolville,OH,6
Coon Valley,WI,1
Cooper City,FL,1
Coopersburg,PA,5
Cooperstown,PA,1
Coopersville,MI,12
Coos Bay,OR,149
Coosawhatchie,SC,15
Copalis Beach,WA,2
Copalis Crossing,WA,1
Cope,SC,20
Copenhagen,NY,4
Copiague,NY,19
Copley,OH,2
Coppell,TX,23
Copper Hill,VA,2
Copperhill,TN,1
Copperopolis,CA,14
Coquille,OR,71
Coral Gables,FL,7
Coral Springs,FL,30
Coral Springs-Margate,FL,3
Coralville,IA,19
Coram,NY,21
Coraopolis,PA,45
Corbett,OR,61
Corbin,KY,2
Corcoran,CA,15
Cordele,GA,13
Cordesville,SC,13
Cordova,AL,4
Cordova,MD,2
Cordova,SC,18
Cordova,TN,131
Corfu,NY,75
Corinne,UT,3
Corinth,KY,4
Corinth,MS,2
Corinth,NY,3
Corinth,TX,3
Cornelia,GA,7
Cornelius,NC,61
Cornelius,OR,18
Cornell,WI,2
Cornersville,TN,6
Corning,AR,6
Corning,CA,48
Corning,IA,1
Corning,NY,2
Cornish,ME,1
Cornville,AZ,3
Cornwall,NY,3
Cornwall Bridge,CT,4
Corolla,NC,1
Corona,CA,1736
Corona,NM,4
Corona,NY,239
Coronado,CA,20
Corpus Christi,TX,21
Corrigan,TX,4
Corry,PA,1
Corryton,TN,9
Corsica,PA,1
Corsicana,TX,8
Corte Madera,CA,76
Cortez,CO,6
Cortez,FL,2
Cortland,NY,6
Cortland,OH,3
Cortlandt Manor,NY,148
Corunna,MI,2
Corvallis,OR,81
Corydon,IN,4
Corydon,KY,1
Cosby,TN,6
Cosmopolis,WA,2
Cosmos,MN,2
Cosmos township,MN,1
Costa Mesa,CA,489
Cotati,CA,51
Cotopaxi,CO,4
Cottage Grove,MN,34
Cottage Grove,OR,133
Cottage Grove,TN,2
Cottage Grove,WI,25
Cottage Hills,IL,1
Cottageville,SC,37
Cottekill,NY,1
Cotton,MN,6
Cottondale,AL,160
Cottondale,FL,65
Cottontown,TN,4
Cottonwood,AZ,8
Cottonwood,CA,42
Cotuit,MA,5
Cotulla,TX,15
Coudersport,PA,4
Cougar,WA,1
Coulee City,WA,2
Coulterville,CA,12
Counce,TN,1
Council,ID,4
Council Bluffs,IA,148
Counselor,NM,2
Country Club Hills,IL,16
Countryside,IL,1
Coupeville,WA,15
Coupland,TX,4
Courtland,CA,7
Courtland,MN,26
Courtland,MS,3
Courtland,VA,4
Cove,OR,2
Covelo,CA,10
Coventry,CT,15
Coventry,RI,1
Covert,MI,1
Covesville,VA,6
Covina,CA,317
Covington,GA,61
